Date,Gewicht (kg),Fettmasse (kg),Knochenmasse (kg),Muskelmasse (kg),Wasseranteil (kg),Kommentare
2014-09-22 14:38:13,76.35,19.72,,,,
2014-09-22 14:00:34,76.5,,,,,
2014-09-22 13:21:38,76.55,19.28,,,,
2014-09-22 12:41:49,76.8,19.81,,,,
2014-09-22 11:55:30,76.4,19.72,,,,
2014-09-22 11:52:00,76.55,19.86,,,,
2014-09-22 03:06:59,77.05,18.66,,,,
2014-09-22 03:06:43,77.05,19.64,,,,
2014-09-22 02:22:34,76.25,18.23,,,,
2014-09-22 02:21:48,76.4,18.35,,,,
2014-09-22 01:45:31,76.6,19.33,,,,
2014-09-21 23:23:00,76.45,18.02,,,,
2014-09-21 22:34:34,76.55,17.26,,,,
2014-09-21 20:55:40,76.35,18.96,,,,
2014-09-21 18:47:31,76.35,,,,,
2014-09-21 18:27:43,76.55,19.01,,,,
2014-09-21 16:24:27,76.85,18.57,,,,
2014-09-21 15:57:39,77.25,18.79,,,,
2014-09-21 15:48:11,77.45,19.51,,,,
2014-09-21 14:19:57,77.05,19.05,,,,
2014-09-21 13:58:55,76.9,18.73,,,,
2014-09-21 12:55:24,77.1,19.6,,,,
2014-09-21 06:53:46,77.5,17.84,,,,
2014-09-21 05:50:19,77.3,18,,,,
2014-09-21 04:42:21,77.6,19.48,,,,
2014-09-21 01:16:56,77.8,18.28,,,,
2014-09-20 20:29:29,77.6,,,,,
2014-09-20 19:41:33,77.45,18.8,,,,
2014-09-20 19:40:17,77.6,18.96,,,,
2014-09-19 01:54:38,78.7,,,,,
2014-09-18 03:40:13,78.45,,,,,
2014-09-17 12:07:09,77.7,18.4,,,,
2014-09-16 16:00:07,79.55,19.35,,,,
2014-09-16 04:28:12,81.1,21.4,,,,
2014-09-15 20:56:15,77.85,18.72,,,,
2014-09-15 15:07:02,78.55,19.67,,,,
2014-09-14 16:15:55,78.45,,,,,
2014-09-14 14:51:28,79,19.97,,,,
2014-09-13 22:17:53,79.9,,,,,
2014-09-13 16:36:47,78.9,19.42,,,,
2014-09-13 15:34:44,79.15,19.66,,,,
2014-09-12 23:07:08,80.15,19.16,,,,
2014-09-12 15:00:00,77.35,19.74,,,,
2014-09-12 02:08:44,78.4,18.34,,,,
2014-09-11 20:53:47,78.95,,,,,
2014-09-11 13:49:19,78.05,19.21,,,,
2014-09-10 22:52:20,78.3,,,,,
2014-09-10 22:05:29,77.95,19.82,,,,
2014-09-10 20:26:59,77,18.42,,,,
2014-09-10 19:41:25,77.1,14.94,,,,
2014-09-10 18:10:46,77.45,,,,,
2014-09-10 17:31:15,77.45,19.35,,,,
2014-09-10 17:03:12,77.35,,,,,
2014-09-10 16:17:10,77.05,,,,,
2014-09-10 14:44:34,77.4,19.31,,,,
2014-09-10 12:23:37,77.6,,,,,
2014-09-10 04:17:57,78.3,19.34,,,,
2014-09-10 01:35:10,78.95,,,,,
2014-09-09 22:47:31,78.6,,,,,
2014-09-09 16:32:01,78.8,17.35,,,,
2014-09-09 12:58:16,79.75,,,,,
2014-09-08 23:13:25,80.3,,,,,
2014-09-08 13:42:57,77.15,,,,,
2014-09-08 13:06:24,77.3,,,,,
2014-09-08 12:00:08,77.15,20.47,,,,
2014-09-08 11:52:51,77.3,20.29,,,,
2014-09-08 05:05:34,77.35,19.19,,,,
2014-09-08 03:17:16,77.7,19.76,,,,
2014-09-08 02:15:56,77.8,,,,,
2014-09-08 00:42:26,78.1,,,,,
2014-09-08 00:00:15,77.95,,,,,
2014-09-07 23:24:05,77.6,,,,,
2014-09-07 20:15:52,77.85,,,,,
2014-09-07 16:18:00,77.9,19.21,,,,
2014-09-06 19:35:56,79.8,15.85,,,,
2014-09-06 12:31:00,79.3,,,,,
2014-09-06 12:10:27,78.35,19.96,,,,
2014-09-06 09:03:31,78.9,,,,,
2014-09-05 19:23:22,79,,,,,
2014-09-05 14:14:42,79.5,19.08,,,,
2014-09-04 21:54:12,80.9,,,,,
2014-09-04 13:10:40,79.1,20.18,,,,
2014-09-04 12:39:47,79.8,20.73,,,,
2014-09-03 12:12:04,80.25,,,,,
2014-09-02 11:26:26,79.75,,,,,
2014-09-01 19:02:17,80.9,19.34,,,,
2014-09-01 12:18:51,80.45,,,,,
2014-09-01 10:26:20,80.05,20.99,,,,
2014-08-31 19:43:20,81.3,,,,,
2014-08-31 12:53:41,79.7,21.43,,,,
2014-08-30 12:45:43,81.05,20.47,,,,
2014-08-29 15:28:09,83,,,,,
2014-08-29 08:32:23,82.45,19.49,,,,
2014-08-28 23:44:30,82.9,,,,,
2014-08-28 21:55:07,83.15,19.83,,,,
2014-08-28 11:00:45,80,20.86,,,,
2014-08-28 10:32:40,80.05,20.23,,,,
2014-08-27 10:41:51,79.1,19.45,,,,
2014-08-27 05:42:32,79.25,,,,,
2014-08-26 08:46:37,80.25,,,,,
2014-08-26 04:15:45,79.8,,,,,
2014-08-25 19:51:28,78.6,19.92,,,,
2014-08-24 22:18:46,80.6,17.97,,,,
2014-08-24 19:52:51,81.55,14.9,,,,
2014-08-22 07:07:40,79.85,20.2,,,,
2014-08-22 07:07:23,79.95,20.28,,,,
2014-08-20 23:52:12,78.75,,,,,
2014-08-20 06:04:26,80.35,,,,,
2014-08-19 09:29:15,80.8,,,,,
2014-08-18 20:07:42,80.9,20.72,,,,
2014-08-18 09:27:51,81.4,,,,,
2014-08-17 19:12:06,80.3,20.35,,,,
2014-08-15 04:37:16,79.55,,,,,
2014-08-14 23:24:59,78.8,,,,,
2014-08-14 09:00:01,79.75,,,,,
2014-08-13 23:40:50,79.35,20.51,,,,
2014-08-13 04:34:09,77.95,20.58,,,,
2014-08-13 03:37:59,78.2,20.44,,,,
2014-08-12 23:55:37,78.55,,,,,
2014-08-12 18:16:38,78.5,20.33,,,,
2014-08-11 16:33:42,78.6,,,,,
2014-08-11 05:04:05,77.9,,,,,
2014-08-10 23:59:06,78.1,,,,,
2014-08-10 22:29:35,77.55,20.19,,,,
2014-08-10 17:38:27,77.25,19.33,,,,
2014-08-10 10:50:18,77.9,,,,,
2014-08-09 16:58:53,78.9,19.91,,,,
2014-08-07 16:06:22,77.85,,,,,
2014-08-07 08:31:47,78.4,17.75,,,,
2014-08-06 20:37:56,78,19.28,,,,
2014-08-06 01:25:21,79.4,,,,,
2014-08-05 16:52:45,78.95,19.4,,,,
2014-08-05 10:06:17,80.5,,,,,
2014-08-05 04:29:18,79.9,,,,,
2014-08-04 15:22:54,78.55,18.99,,,,
2014-08-03 17:29:20,77.3,,,,,
2014-08-03 17:06:48,76.75,19.83,,,,
2014-08-03 15:59:43,76.9,20.16,,,,
2014-08-03 08:27:45,77.35,19.29,,,,
2014-08-03 05:06:30,77.65,,,,,
2014-08-02 22:21:48,78.65,,,,,
2014-08-02 18:01:02,78.6,,,,,
2014-08-02 16:29:38,78.9,18.01,,,,
2014-08-02 04:57:15,80.65,,,,,
2014-08-01 15:21:35,77.05,18.77,,,,
2014-08-01 12:56:40,77.35,20.21,,,,
2014-08-01 02:38:46,77.75,,,,,
2014-07-31 18:16:09,77.75,18.59,,,,
2014-07-31 14:32:13,77.2,,,,,
2014-07-31 00:47:43,77.75,17.5,,,,
2014-07-30 15:56:51,78.8,,,,,
2014-07-30 03:49:51,80.9,16.94,,,,
2014-07-29 14:53:27,79.35,18.91,,,,
2014-07-28 23:53:26,79.6,18.24,,,,
2014-07-27 14:36:58,78.35,18.12,,,,
2014-07-27 01:32:51,78.85,,,,,
2014-07-26 23:35:05,78.15,,,,,
2014-07-26 20:08:54,77.5,18.5,,,,
2014-07-26 18:01:21,77.2,19.13,,,,
2014-07-26 03:12:11,79,17.53,,,,
2014-07-24 13:28:30,78.9,19.15,,,,
2014-07-23 17:26:54,77.9,20.01,,,,
2014-07-23 15:06:50,77.35,20.44,,,,
2014-07-23 13:59:21,77.75,19.83,,,,
2014-07-22 15:03:34,78.1,20.26,,,,
2014-07-22 14:24:52,77.6,19.74,,,,
2014-07-22 12:43:35,78,19.77,,,,
2014-07-22 06:19:26,78.75,18.06,,,,
2014-07-21 17:58:29,77.95,17.65,,,,
2014-07-21 17:24:00,77.8,18.26,,,,
2014-07-20 22:37:00,78.8,19.11,,,,
2014-07-20 11:44:05,78.1,16.91,,,,
2014-07-19 20:47:27,79.5,15.99,,,,
2014-07-19 11:25:46,78.1,17.11,,,,
2014-07-18 22:25:04,78.95,16.47,,,,
2014-07-18 11:51:03,77.4,18.18,,,,
2014-07-17 21:56:29,78.35,16.55,,,,
2014-07-17 19:46:19,77.4,14.89,,,,
2014-07-16 23:07:42,77.05,17.75,,,,
2014-07-16 14:23:17,77.1,18.88,,,,
2014-07-16 12:25:33,77,18.49,,,,
2014-07-16 04:08:52,77.35,,,,,
2014-07-16 03:06:09,77.5,16.63,,,,
2014-07-15 13:54:15,76.5,16.74,,,,
2014-07-14 22:01:40,76.7,19.2,,,,
2014-07-14 20:51:02,76.55,18.65,,,,
2014-07-14 19:53:53,77.25,17.27,,,,
2014-07-14 19:02:41,77.15,,,,,
2014-07-14 17:54:16,76.4,15.34,,,,
2014-07-14 06:55:26,76.55,19.65,,,,
2014-07-13 22:31:05,76.7,18.16,,,,
2014-07-13 19:36:20,76.5,18.5,,,,
2014-07-13 18:25:05,77.25,19.09,,,,
2014-07-13 15:52:00,76.25,18.48,,,,
2014-07-13 14:46:08,76.3,19.58,,,,
2014-07-13 14:19:52,76.3,19.84,,,,
2014-07-13 13:17:02,76.4,19.55,,,,
2014-07-13 10:22:41,76.85,19.29,,,,
2014-07-13 09:27:02,76.9,19.26,,,,
2014-07-12 22:19:01,77.9,17.77,,,,
2014-07-12 20:00:04,77.65,,,,,
2014-07-12 19:21:26,77.65,18.26,,,,
2014-07-12 16:12:53,78.05,18.99,,,,
2014-07-12 14:13:51,78.55,18.78,,,,
2014-07-11 18:58:48,78.35,11.96,,,,
2014-07-11 16:04:59,77.85,17.98,,,,
2014-07-11 15:17:25,77.85,19.11,,,,
2014-07-11 12:48:20,77.2,17.63,,,,
2014-07-10 18:26:50,79,16.97,,,,
2014-07-06 13:45:00,78.3,18.45,,,,
2014-07-05 23:13:25,79.7,,,,,
2014-07-05 11:20:48,79.1,18.88,,,,
2014-07-05 09:03:33,79.05,18.84,,,,
2014-07-04 22:26:39,78.25,18.91,,,,
2014-07-04 17:51:08,79.1,19.73,,,,
2014-07-04 15:22:05,77.45,18.93,,,,
2014-07-03 20:03:40,78.9,,,,,
2014-07-03 15:37:27,77.9,16.92,,,,
2014-07-02 19:10:59,79.5,18.33,,,,
2014-07-02 18:38:34,79.75,18.43,,,,
2014-07-02 17:59:26,79.95,19.43,,,,
2014-06-29 19:20:07,79.1,,,,,
2014-06-29 15:06:13,76.95,20.19,,,,
2014-06-29 10:51:15,76.65,18.16,,,,
2014-06-29 06:01:22,76.5,19.6,,,,
2014-06-29 04:42:58,76.8,18.97,,,,
2014-06-29 04:15:43,77.05,19.81,,,,
2014-06-29 03:32:43,77.85,18.54,,,,
2014-06-28 21:23:49,77.85,17.65,,,,
2014-06-28 15:08:18,78.5,18.98,,,,
2014-06-27 13:28:45,76.4,19.24,,,,
2014-06-27 04:41:31,76.75,19.2,,,,
2014-06-27 02:36:47,77.3,19.6,,,,
2014-06-27 01:43:58,77.15,,,,,
2014-06-27 00:41:54,77.4,18.93,,,,
2014-06-26 10:30:17,77.6,19.62,,,,
2014-06-26 08:52:25,78,19.72,,,,
2014-06-26 01:06:35,78.9,19.18,,,,
2014-06-25 21:57:53,79.2,16.51,,,,
2014-06-22 14:21:42,80,19.15,,,,
2014-06-21 17:58:09,79.8,16.97,,,,
2014-06-21 11:55:51,79.05,19.18,,,,
2014-06-20 11:15:47,78.25,19.81,,,,
2014-06-19 23:02:33,79.65,18.48,,,,
2014-06-19 19:42:09,79.55,16.06,,,,
2014-06-15 22:17:37,78.7,18.47,,,,
2014-06-15 12:45:39,77.7,19.34,,,,
2014-06-15 03:08:31,77.75,17.12,,,,
2014-06-14 14:24:41,77.75,19.5,,,,
2014-06-14 13:10:12,77.1,18.76,,,,
2014-06-14 01:19:28,78.95,,,,,
2014-06-12 22:46:59,78.4,17.12,,,,
2014-06-12 17:12:38,77.3,14.89,,,,
2014-06-11 18:10:11,77.35,14.01,,,,
2014-06-11 18:09:31,77.8,14.17,,,,
2014-06-10 21:38:58,80.05,19.86,,,,
2014-06-10 19:51:04,78.6,18.06,,,,
2014-06-10 18:49:19,78,16.9,,,,
2014-06-10 18:40:26,77.45,15.31,,,,
2014-06-09 12:09:40,79.2,18.86,,,,
2014-06-08 20:42:13,78.55,11.01,,,,
2014-06-08 18:17:48,78.6,17.14,,,,
2014-06-08 14:02:53,79,19.73,,,,
2014-06-08 13:46:23,78.55,19.55,,,,
2014-06-08 13:28:15,78.4,19.35,,,,
2014-06-07 18:43:37,79.25,17.57,,,,
2014-06-07 14:02:34,79,18.15,,,,
2014-06-06 13:21:13,80.2,18.77,,,,
2014-06-06 01:38:30,80.25,16.62,,,,
2014-06-05 18:52:26,80,17.29,,,,
2014-06-05 11:48:57,78.5,18.85,,,,
2014-06-04 12:16:39,78.8,,,,,
2014-06-04 11:48:47,78.7,,,,,
2014-06-02 21:44:43,80.05,15.28,,,,
2014-05-26 17:56:18,79.2,16.8,,,,
2014-05-25 15:02:29,79.85,19.73,,,,
2014-05-25 01:25:22,81.4,,,,,
2014-05-24 12:44:51,80.25,19.57,,,,
2014-05-23 21:45:54,82.1,18.04,,,,
2014-05-21 18:42:23,79.75,16.32,,,,
2014-05-20 23:37:26,81.2,18.48,,,,
2014-05-19 21:15:15,81.15,,,,,
2014-05-18 15:48:25,79.35,,,,,
2014-05-18 12:12:22,79.35,19.54,,,,
2014-05-17 13:37:45,79,20.05,,,,
2014-05-17 10:58:26,78.6,20.35,,,,
2014-05-16 11:30:38,79,18.87,,,,
2014-05-16 11:20:32,78.6,17.8,,,,
2014-05-11 16:56:11,80.3,17.8,,,,
2014-05-10 12:27:08,78.55,,,,,
2014-05-09 17:58:17,79.2,16.46,,,,
2014-05-09 06:49:09,79.45,20.53,,,,
2014-05-08 19:53:43,79.7,16.59,,,,
2014-05-07 18:54:23,79.65,17.51,,,,
2014-05-06 19:16:56,79.7,18.95,,,,
2014-05-06 18:45:05,78.25,16.25,,,,
2014-05-05 22:13:53,78.85,,,,,
2014-05-05 18:11:03,77.55,15.37,,,,
2014-05-05 18:10:42,77.4,16.69,,,,
2014-05-04 14:46:41,78.2,18.52,,,,
2014-05-04 05:18:16,79.15,19.8,,,,
2014-05-03 13:16:13,79.6,19.44,,,,
2014-05-03 12:42:10,79.85,20.17,,,,
2014-05-02 11:52:31,80.4,19.19,,,,
2014-05-02 11:01:57,82.45,,,,,
2014-05-02 11:01:36,82.6,,,,,
2014-05-01 15:35:39,79.65,17.95,,,,
2014-05-01 10:24:24,78.6,20.18,,,,
2014-05-01 08:41:45,78.25,19.14,,,,
2014-04-30 17:43:51,77.35,16.93,,,,
2014-04-29 18:09:48,78.65,19.51,,,,
2014-04-29 17:38:29,77.75,16.71,,,,
2014-04-28 18:42:23,79.95,18.39,,,,
2014-04-28 18:11:34,78.7,17.2,,,,
2014-04-27 15:44:47,80.4,18.29,,,,
2014-04-27 10:04:26,79.95,18.61,,,,
2014-04-26 09:54:02,80.05,18.73,,,,
2014-04-26 00:33:48,81.6,18.3,,,,
2014-04-25 16:10:28,79.5,17.36,,,,
2014-04-24 19:26:17,79.9,17.47,,,,
2014-04-23 17:50:53,79.85,16.16,,,,
2014-04-22 19:17:59,80.4,17.7,,,,
2014-04-21 10:53:38,79.65,20,,,,
2014-04-20 09:55:39,79.7,14.17,,,,
2014-04-20 09:23:54,79.8,19.11,,,,
2014-04-19 21:43:05,80.1,17.7,,,,
2014-04-19 09:24:12,80.15,27.32,,,,
2014-04-18 14:23:07,78.3,,,,,
2014-04-17 20:30:34,79.05,17.24,,,,
2014-04-16 19:58:28,78.4,18.67,,,,
2014-04-15 21:49:25,79.8,23.42,,,,
2014-04-14 22:04:35,81.3,,,,,
2014-04-13 17:31:47,81.3,,,,,
2014-04-13 11:51:15,80.35,19.77,,,,
2014-04-12 12:09:25,80.3,19.91,,,,
2014-04-12 11:12:09,79.95,19.18,,,,
2014-04-10 06:23:00,79.95,,,,,
2014-04-09 06:11:56,79.3,19.83,,,,
2014-04-07 22:50:39,80.25,18.71,,,,
2014-04-06 22:03:28,80.55,19.07,,,,
2014-04-06 13:14:56,79,,,,,
2014-04-05 13:59:22,78.5,20.08,,,,
2014-04-05 13:11:36,78.3,19.46,,,,
2014-04-05 13:02:02,78.75,19.25,,,,
2014-04-05 04:53:27,79.65,,,,,
2014-04-05 01:01:52,80.35,,,,,
2014-04-04 18:51:51,78.05,16.51,,,,
2014-04-03 18:26:22,77.9,17.99,,,,
2014-04-02 20:13:38,78.55,17.25,,,,
2014-04-02 19:36:55,78.6,18.54,,,,
2014-04-01 20:05:36,79.15,19.28,,,,
2014-04-01 19:45:03,78.6,17.66,,,,
2014-03-31 19:10:38,78.85,17.09,,,,
2014-03-31 05:49:00,80.35,19.5,,,,
2014-03-30 12:29:44,79.5,19,,,,
2014-03-30 11:55:54,79.3,18.67,,,,
2014-03-29 11:17:58,77.9,18.23,,,,
2014-03-28 16:23:17,77.6,17.95,,,,
2014-03-27 20:15:09,77.3,17.87,,,,
2014-03-26 18:44:03,78.7,17.36,,,,
2014-03-26 00:43:10,79.5,18.43,,,,
2014-03-23 10:54:54,78.35,,,,,
2014-03-22 11:50:41,77.9,19.36,,,,
2014-03-22 11:03:42,78.1,19.04,,,,
2014-03-20 18:51:34,77.9,15.96,,,,
2014-03-19 18:38:17,76.75,17.44,,,,
2014-03-18 19:09:22,77.65,16.34,,,,
2014-03-17 19:41:20,78.3,15.57,,,,
2014-03-15 09:40:17,79.35,,,,,
2014-03-12 20:48:06,79.25,18.75,,,,
2014-03-12 06:14:38,78.7,19.33,,,,
2014-03-11 23:53:40,79.65,19.02,,,,
2014-03-09 13:29:53,77.35,20.36,,,,
2014-03-08 13:13:05,77.25,19.41,,,,
2014-03-06 20:43:15,78.55,19.16,,,,
2014-03-05 06:03:44,76.8,17.47,,,,
2014-03-01 13:27:49,76.9,18.45,,,,
2014-02-26 14:33:21,76.9,,,,,
2014-02-25 13:29:32,76.85,16.93,,,,
2014-02-24 12:54:51,75.1,,,,,
2014-02-22 19:12:51,77.2,21.05,,,,
2014-02-22 04:43:24,76.1,,,,,
2014-02-17 11:05:57,76.9,17.82,,,,
2014-02-16 23:09:14,77.6,18.06,,,,
2014-02-15 14:37:25,75.9,19.15,,,,
2014-02-15 00:09:15,77.9,,,,,
2014-02-13 10:59:38,74.8,17.91,,,,
2014-02-12 11:47:09,75,18.22,,,,
2014-02-11 11:10:58,75.2,17.67,,,,
2014-02-10 10:35:09,75.8,17.51,,,,
2014-02-10 00:03:40,76.6,18.46,,,,
2014-02-09 11:16:00,75.35,,,,,
2014-02-08 12:36:40,74.75,17.51,,,,
2014-02-07 09:56:43,76.05,17.3,,,,
2014-02-06 09:43:42,75.2,18.5,,,,
2014-02-05 10:13:57,74.95,16.97,,,,
2014-02-04 10:52:49,74.75,,,,,
2014-02-03 18:33:48,75.2,19.32,,,,
2014-02-03 09:49:31,74.05,17.58,,,,
2014-02-02 21:44:15,75,17.58,,,,
2014-02-02 19:37:33,76,18.55,,,,
2014-02-02 15:24:29,75.05,17.58,,,,
2014-02-02 09:51:48,75.4,17.29,,,,
2014-02-01 21:46:30,76.65,15.58,,,,
2014-02-01 10:26:49,76.6,17.88,,,,
2014-01-31 09:55:45,74.95,17.82,,,,
2014-01-30 19:32:57,75.9,16.51,,,,
2014-01-25 01:32:23,77,17.66,,,,
2014-01-17 13:09:52,75.5,16.2,,,,
2014-01-11 19:30:08,76.95,,,,,
2014-01-10 14:37:50,75.45,,,,,
2014-01-08 16:41:31,75.2,16.62,,,,
2014-01-05 11:53:30,73.75,16.05,,,,
2014-01-04 22:19:44,75.45,16.34,,,,
2014-01-04 21:47:41,75.85,,,,,
2014-01-04 14:02:25,74.75,16.55,,,,
2014-01-01 17:39:15,75.35,,,,,
2014-01-01 14:59:04,74,,,,,
2014-01-01 01:05:54,75.95,17.54,,,,
2013-12-29 19:00:35,75,15.4,,,,
2013-12-26 19:03:29,76.05,,,,,
2013-12-26 14:45:11,73.6,,,,,
2013-12-25 05:27:36,72.35,13.36,,,,
2013-12-24 15:24:20,73.3,,,,,
2013-12-24 13:33:57,74.55,,,,,
2013-12-22 11:06:31,72,14.27,,,,
2013-12-21 18:41:14,73.6,13.93,,,,
2013-12-21 10:40:51,72.15,13.35,,,,
2013-12-15 14:21:09,70.4,13.25,,,,
2013-12-14 17:53:57,69.55,12.38,,,,
2013-12-11 12:13:08,71.3,,,,,
2013-12-10 11:24:37,69.3,,,,,
2013-12-08 16:21:34,69.85,12.72,,,,
2013-12-08 15:59:08,69.8,13.15,,,,
2013-12-08 08:18:37,70.1,,,,,
2013-12-07 13:13:10,68.8,11.73,,,,
2013-12-02 20:33:24,72.1,,,,,Vor 5 tagen clopixol gestartet. Lähmung  linkes bein
2013-11-27 09:28:21,67.6,,,,,
2013-11-26 07:31:11,66.9,,,,,
2013-11-23 20:49:13,69.1,,,,,
2013-11-22 16:37:09,67.8,,,,,
2013-11-21 09:06:25,66.8,,,,,
2013-11-19 19:23:00,67.9,,,,,KF
2013-11-08 14:56:16,66,11.48,,,,
2013-11-08 05:35:05,66.8,11.59,,,,
2013-11-08 01:25:54,66.45,10.48,,,,
2013-11-07 21:58:54,65.85,10.7,,,,
2013-11-07 03:06:36,66.5,11.22,,,,
2013-11-06 22:34:28,65.8,9.65,,,,
2013-11-06 15:51:09,66,,,,,
2013-11-06 12:20:43,66.5,,,,,
2013-11-06 09:40:20,66.3,,,,,
2013-11-05 23:52:00,66.15,10.04,,,,
2013-11-05 13:19:38,64.95,10.77,,,,
2013-11-05 02:41:18,66.8,10.62,,,,
2013-11-04 01:06:27,66.1,9.94,,,,
2013-11-02 23:06:27,65.9,,,,,
2013-11-02 14:15:34,65.3,10.64,,,,
2013-11-01 12:25:55,65.4,10.58,,,,
2013-11-01 06:45:56,65.95,8.73,,,,
2013-10-31 14:15:02,65.6,10.76,,,,
2013-10-31 05:54:34,65.9,9.79,,,,
2013-10-30 09:45:32,66,11.28,,,,
2013-10-30 02:33:47,65.7,9.88,,,,
2013-10-29 14:50:03,66.55,,,,,
2013-10-29 04:30:08,66.7,,,,,
2013-10-28 10:13:47,65.9,,,,,
2013-10-28 01:01:38,66.5,9.81,,,,
2013-10-27 13:23:02,65.6,10.93,,,,
2013-10-27 11:55:23,65.45,11.34,,,,
2013-10-27 06:19:42,65.8,10.62,,,,
2013-10-26 14:36:49,65.7,11.03,,,,
2013-10-25 15:46:42,65,10.86,,,,
2013-10-25 11:37:25,64.45,,,,,
2013-10-24 05:46:26,65.5,,,,,
2013-10-23 23:31:56,65.45,9.41,,,,
2013-10-23 12:23:13,65.5,10.5,,,,
2013-10-23 07:46:03,65.4,10.41,,,,
2013-10-22 12:59:58,65.1,10.56,,,,
2013-10-21 23:19:50,65.7,9.54,,,,
2013-10-21 06:34:14,65.7,9.97,,,,
2013-10-20 20:39:40,65.45,9.57,,,,
2013-10-20 03:11:12,64.6,6,,,,
2013-10-20 02:25:06,64.25,10.4,,,,
2013-10-19 07:37:05,64.95,9.53,,,,
2013-10-18 01:33:51,65.1,,,,,
2013-10-16 20:29:07,64.7,9.57,,,,
2013-10-16 01:30:21,65.25,10.68,,,,
2013-10-15 22:02:14,65.8,10.88,,,,
2013-10-15 15:05:55,65.9,9.59,,,,
2013-10-15 11:10:35,66.25,9.21,,,,
2013-10-14 09:09:05,65.95,,,,,
2013-10-13 22:46:30,66.3,,,,,
2013-10-13 21:05:41,66.2,10.96,,,,
2013-10-13 15:56:59,65.1,,,,,
2013-10-13 07:20:08,65.35,9.15,,,,
2013-10-12 18:44:34,65.8,9.77,,,,
2013-10-11 02:11:14,65.4,10.09,,,,
2013-10-10 09:06:04,63.85,9.28,,,,
2013-10-09 20:14:25,65.05,10.56,,,,
2013-10-09 11:55:18,65.25,9.99,,,,
2013-10-09 04:26:23,65.6,9.07,,,,
2013-10-08 15:07:57,65,10.14,,,,
2013-10-08 08:24:09,65.1,8.82,,,,
2013-10-08 07:21:47,65.1,9.19,,,,
2013-10-08 04:43:32,65.15,8.76,,,,
2013-10-07 09:48:07,65.4,9.37,,,,
2013-10-07 05:14:43,65.25,9.76,,,,
2013-10-07 00:31:26,64.9,9.91,,,,
2013-10-06 18:00:44,64.15,9.98,,,,
2013-10-06 17:07:42,64.3,10.2,,,,
2013-10-06 06:52:28,64.55,9.02,,,,
2013-10-06 05:53:36,65.2,9.17,,,,
2013-10-05 05:02:32,64.5,,,,,
2013-10-04 16:09:21,65.3,10.28,,,,
2013-10-04 07:47:07,64.95,9.65,,,,
2013-10-04 06:07:44,65.5,10.28,,,,
2013-10-04 02:14:35,65.1,10.02,,,,
2013-10-03 21:05:52,64.8,10.02,,,,
2013-10-03 17:45:28,64.65,,,,,
2013-10-03 17:26:24,64.05,9.41,,,,
2013-10-03 15:55:27,64.4,9.78,,,,
2013-10-03 07:14:50,65.15,10.42,,,,
2013-10-03 02:00:52,64.7,9.87,,,,
2013-10-03 01:26:08,63.85,9.2,,,,
2013-10-02 17:41:05,64.4,9.7,,,,
2013-10-02 10:25:24,65.2,8.98,,,,
2013-10-02 09:55:42,65.1,8.77,,,,
2013-10-02 06:57:56,65.85,9.17,,,,
2013-10-01 21:52:49,64.65,8.75,,,,
2013-10-01 16:51:19,64.05,9.49,,,,
2013-10-01 09:48:03,64,,,,,
2013-10-01 08:53:19,65.95,11.13,,,,
2013-09-30 23:31:53,63.7,8.94,,,,
2013-09-30 14:03:16,64.6,10.63,,,,
2013-09-29 18:59:30,66.75,12,,,,
2013-09-29 17:48:17,64.4,10.07,,,,
2013-09-29 09:03:46,65.1,10.1,,,,
2013-09-29 05:23:09,64.35,8.79,,,,
2013-09-29 04:11:59,65.6,7.91,,,,
2013-09-29 02:37:31,65.85,9.08,,,,
2013-09-28 15:29:01,65.55,10.42,,,,
2013-09-28 04:00:03,66.95,10.13,,,,
2013-09-27 13:00:24,64.6,10.03,,,,
2013-09-27 06:21:47,65.2,9.5,,,,
2013-09-26 13:44:25,65.2,10.96,,,,
2013-09-26 10:37:23,64.95,10.76,,,,
2013-09-25 20:48:59,65.65,10.53,,,,
2013-09-25 17:38:00,66,10.79,,,,
2013-09-24 23:50:09,65.5,10.17,,,,
2013-09-24 12:48:12,65.35,11.11,,,,
2013-09-24 08:19:32,65.2,10.81,,,,
2013-09-23 23:31:48,65.65,9.37,,,,
2013-09-23 15:36:01,64.5,10.68,,,,
2013-09-23 15:28:57,64.5,10.8,,,,
2013-09-23 09:49:09,64.85,10.91,,,,
2013-09-23 03:43:29,64.65,10.99,,,,
2013-09-22 17:22:07,63.95,10.21,,,,
2013-09-22 09:42:26,65.05,10.15,,,,
2013-09-22 03:17:59,65.75,9.58,,,,
2013-09-21 14:47:48,64.2,10.6,,,,
2013-09-20 16:31:16,65.55,9.52,,,,
2013-09-20 06:12:00,65,11.06,,,,
2013-09-19 23:49:01,65.1,11.44,,,,
2013-09-19 17:52:43,66,10.55,,,,
2013-09-19 11:04:16,64.85,10.93,,,,
2013-09-19 02:54:08,65.7,11.21,,,,
2013-09-18 16:58:26,65.9,10.46,,,,
2013-09-18 13:54:50,66.05,11.05,,,,
2013-09-18 08:02:16,65.8,11.17,,,,
2013-09-18 05:21:49,65.85,10.08,,,,
2013-09-17 22:17:16,66.9,10.32,,,,
2013-09-17 08:12:49,65.8,11.3,,,,
2013-09-17 05:52:46,65.4,11.19,,,,
2013-09-17 03:27:17,65.25,10.76,,,,
